Employee_ID,Employee_type,department,stress_level,dept_avg_stress,risk_status
HCP-04990,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03645,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-02063,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01152,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03860,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00379,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00231,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01477,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01147,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-02217,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00518,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04144,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-02146,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00309,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01743,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00063,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-02847,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01960,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-02189,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03819,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04305,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00394,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00772,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00390,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04178,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04448,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04862,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03319,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01852,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00448,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03667,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03131,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-02736,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01938,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03397,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04849,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00525,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04003,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03861,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03920,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03679,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01481,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01995,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03447,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04949,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00114,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-02929,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01244,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04079,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-02937,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03833,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-04750,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-00127,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-01510,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03375,"Healthcare Administrator",Administration,7,5.52,"high risk"
HCP-03244,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04507,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04069,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02628,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03177,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03495,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03336,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04139,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00010,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01307,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02520,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01916,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02894,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00724,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03919,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01329,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02389,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04729,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03840,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03974,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02935,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03737,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01990,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03811,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04983,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02640,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01190,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00548,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03330,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02126,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01905,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02215,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02253,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04572,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03208,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01541,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00952,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01207,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01405,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01438,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00160,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01944,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02944,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00482,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02952,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03380,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02405,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03796,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03500,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04450,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04645,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02411,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04890,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00505,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03774,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03929,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02346,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03219,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02277,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04878,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00138,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02027,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03579,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03747,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00778,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02231,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04183,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04492,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00463,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04127,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03046,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04956,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01164,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04597,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01015,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03137,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04091,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00323,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03245,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04256,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01294,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02590,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01131,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00684,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01021,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01718,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00221,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01460,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01954,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00895,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03685,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03539,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-03017,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00215,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04989,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01218,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02375,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02609,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02048,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04241,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04987,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00829,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04741,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-01036,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-00610,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-02274,"Nursing Assistant","Assisted Living",9,7.55,"high risk"
HCP-04614,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03261,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04014,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04631,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04011,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04635,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04010,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03264,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03266,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04644,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04656,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04674,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03789,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04688,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03286,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04725,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04730,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02858,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04731,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02857,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03305,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04743,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03308,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03334,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04781,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03344,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04782,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04793,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03351,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03965,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03769,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03356,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04802,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03371,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04828,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03963,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03378,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03379,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04845,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03389,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03955,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03954,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04848,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04856,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02936,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03951,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03744,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03735,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03950,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03728,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03727,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03690,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03682,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03669,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03664,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03663,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03656,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03646,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03635,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02786,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03946,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02781,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02778,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04435,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02771,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02768,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02762,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03555,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02976,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04033,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04058,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02924,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04062,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03938,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04066,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04067,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02915,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03932,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02997,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03623,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02912,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04082,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04087,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03008,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04098,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04100,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04142,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04147,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02901,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03880,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04151,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04152,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04156,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04168,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03039,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04171,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03043,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04202,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03051,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03865,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04203,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03059,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04214,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04237,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04248,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03067,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04279,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04281,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03078,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03079,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-03856,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04284,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04297,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-04306,"Registered Nurse","General Medicine",9,7.64,"high risk"
HCP-02878,"Registered Nurse","General Medicine",9,7.64,"high risk"
